Question Column,PROLIFIC_PID,Accuracy,time
HCQ2,61176ed28c8935138ab6a64b,1,27.251
HCQ2,60e3b18d3d4205b4c52ada56,0,28.05
HCQ2,60b94f837bfda8b1977feef0,1,77.249
HCQ3,5fbbde667818f3dc301f6647,1,18.363
HCQ3,5f24978b3b9626088ac0eeb7,1,10.979
HCQ3,63469117956f3451ba159ff8,1,31.211
HCQ3,61489f86e02baa417fcc98b2,1,16.578
HCQ3,617598d967559810c706d5a5,1,15.313
HCQ3,6140ef6c6783290ec216b9cb,1,19.086
HCQ3,5e2881eaa9af590560d04047,1,57.13
HCQ3,59987d310ed7ae0001991afa,1,15.044
HCQ3,6154b3a7e4bc93e1ce93c6bc,1,13.7
HCQ3,60f18f433a08db69fcadb70d,1,16.291
HCQ3,5d1cd7cc2d5a8a00010f09ae,1,14.302
HCQ3,60c786784d9c439658d4600a,1,23.666
HCQ3,60fb690497b26a3c1c6b8c0b,1,34.523
HCQ3,60be61231b34e6b2bf1e76ab,0,43.632
HCQ3,5f45772f6c74b91760652841,1,30.213
HCQ3,6107aa76ee9845023fb0cb80,1,40.049
HCQ3,613e868f4d6c157238b8fd87,1,53.254
HCQ3,61176ed28c8935138ab6a64b,1,28.387
HCQ3,60e3b18d3d4205b4c52ada56,0,21.382
HCQ3,60b94f837bfda8b1977feef0,0,91.203
TMQ1,60c03680dc5dfe4723659602,1,7.315
TMQ1,60db47093e2683c0a02d1541,1,23.804
TMQ1,602685272894b2310c631f4f,1,20.344
TMQ1,5f19dc86afa07c0894f60578,1,15.837
TMQ1,5f315af6d221ae0e7843dc13,1,21.009
TMQ1,5f0e0e058a700b10c7ac250f,1,17.014
TMQ1,613a3fa3cd445d55f2e1a486,1,49.849
TMQ1,60309b6162da62f3898324d4,1,31.566
TMQ1,6166a03f5063db088c458b73,1,38.314
TMQ1,5e8bbf2d430dd50008c4fccc,1,14.906
TMQ1,5d1f3c99608da700167a1391,1,11.775
TMQ1,617598d967559810c706d5a5,1,31.549
TMQ1,6134d21dcb8ab807bad2df99,1,22.378
TMQ1,5e2881eaa9af590560d04047,1,14.495
TMQ1,59987d310ed7ae0001991afa,1,24.153
TMQ1,629635e6104b144684c6e015,0,46.896
TMQ1,61196ccab9b0c6a17c0e9b3b,1,34.017
TMQ1,5e1f321074dfbe028c2fbb18,1,15.073
TMQ1,5ef0b54037a90c618ad9e97f,1,84.48
TMQ1,61230876ad65890ff8619511,1,12.167
TMQ1,6169e8a8311d269013eb73c7,1,27.022
TMQ1,64c9286ef7a221c5a8f1b8a1,1,30.473
TMQ1,611d0e8e242d979c62655c57,1,16.555
TMQ1,6165cc70337bed7476a20f97,0,16.332
TMQ1,61690cac90729702f4d563de,1,23.981
TMQ1,60fb690497b26a3c1c6b8c0b,1,27.776
TMQ1,60f8334891c71768b6719ef6,1,37.311
TMQ1,60f1f1d4ac991a259b83f603,1,70.587
TMQ1,5b16bc7644127b00013f7245,1,41.813
TMQ1,615f04836985bb3ce5815f3c,1,35.94
TMQ1,5f45772f6c74b91760652841,1,21.91
TMQ1,6107aa76ee9845023fb0cb80,1,18.504
TMQ1,6133d4312b2821322655a70d,1,22.242
TMQ1,5eab7843de4724150babfd6b,1,55.154
TMQ1,64eb55ead08d423f0081c8f5,1,17.138
TMQ1,5f7f6ea18b9c4a117d887a3f,1,167.508
TMQ1,612fa61dd0fc020053aa94dd,1,36.625
TMQ1,60e3b18d3d4205b4c52ada56,1,65.078
TMQ1,62d5cef0d9f0379a81a33cf1,1,21.259
TMQ1,6112aa865f237cf99d0b0094,1,69.786
TMQ1,5fbfe145e52a44000a9c2966,1,98.949
TMQ2,60c03680dc5dfe4723659602,1,19.984
TMQ2,60db47093e2683c0a02d1541,1,20.151
TMQ2,602685272894b2310c631f4f,0,8.585
TMQ2,5f19dc86afa07c0894f60578,1,19.307
TMQ2,5f315af6d221ae0e7843dc13,1,31.95
TMQ2,5f0e0e058a700b10c7ac250f,1,18.111
TMQ2,613a3fa3cd445d55f2e1a486,1,10.902
TMQ2,60309b6162da62f3898324d4,1,24.974
TMQ2,6166a03f5063db088c458b73,1,20.746
TMQ2,5e8bbf2d430dd50008c4fccc,1,13.129
TMQ2,5d1f3c99608da700167a1391,1,47.497
TMQ2,617598d967559810c706d5a5,0,14.725
TMQ2,6134d21dcb8ab807bad2df99,1,45.168
TMQ2,5e2881eaa9af590560d04047,0,28.275
TMQ2,59987d310ed7ae0001991afa,0,10.227
TMQ2,629635e6104b144684c6e015,0,16.521
TMQ2,61196ccab9b0c6a17c0e9b3b,0,25.866
TMQ2,5e1f321074dfbe028c2fbb18,1,8.66
TMQ2,5ef0b54037a90c618ad9e97f,1,60.751
TMQ2,61230876ad65890ff8619511,1,58.946
TMQ2,6169e8a8311d269013eb73c7,0,16.222
TMQ2,64c9286ef7a221c5a8f1b8a1,1,15.394
TMQ2,611d0e8e242d979c62655c57,1,43.161
TMQ2,6165cc70337bed7476a20f97,0,71.444
TMQ2,61690cac90729702f4d563de,1,34.853
TMQ2,60fb690497b26a3c1c6b8c0b,1,55.931
TMQ2,60f8334891c71768b6719ef6,1,15.501
TMQ2,60f1f1d4ac991a259b83f603,1,43.946
TMQ2,5b16bc7644127b00013f7245,1,25.32
TMQ2,615f04836985bb3ce5815f3c,1,39.0
TMQ2,5f45772f6c74b91760652841,1,32.052
TMQ2,6107aa76ee9845023fb0cb80,1,26.233
TMQ2,6133d4312b2821322655a70d,1,125.281
TMQ2,5eab7843de4724150babfd6b,1,19.831
TMQ2,64eb55ead08d423f0081c8f5,0,80.144
TMQ2,5f7f6ea18b9c4a117d887a3f,0,102.602
TMQ2,612fa61dd0fc020053aa94dd,0,94.893
TMQ2,60e3b18d3d4205b4c52ada56,1,20.118
TMQ2,62d5cef0d9f0379a81a33cf1,1,14.954
TMQ2,6112aa865f237cf99d0b0094,0,83.763
TMQ2,5fbfe145e52a44000a9c2966,1,23.492
TMQ3,60c03680dc5dfe4723659602,1,6.971
TMQ3,60db47093e2683c0a02d1541,1,8.316
TMQ3,602685272894b2310c631f4f,1,6.475
TMQ3,5f19dc86afa07c0894f60578,1,17.51
TMQ3,5f315af6d221ae0e7843dc13,1,8.256
TMQ3,5f0e0e058a700b10c7ac250f,1,11.375
TMQ3,613a3fa3cd445d55f2e1a486,1,42.016
TMQ3,60309b6162da62f3898324d4,1,12.408
TMQ3,6166a03f5063db088c458b73,1,26.406
TMQ3,5e8bbf2d430dd50008c4fccc,1,12.171
TMQ3,5d1f3c99608da700167a1391,1,5.717
TMQ3,617598d967559810c706d5a5,1,5.855
TMQ3,6134d21dcb8ab807bad2df99,1,14.054
TMQ3,5e2881eaa9af590560d04047,1,9.843
TMQ3,59987d310ed7ae0001991afa,1,15.113
TMQ3,629635e6104b144684c6e015,1,17.327
TMQ3,61196ccab9b0c6a17c0e9b3b,1,13.554
TMQ3,5e1f321074dfbe028c2fbb18,1,6.717
TMQ3,5ef0b54037a90c618ad9e97f,1,38.827
TMQ3,61230876ad65890ff8619511,1,10.754
TMQ3,6169e8a8311d269013eb73c7,1,11.349
TMQ3,64c9286ef7a221c5a8f1b8a1,1,5.861
TMQ3,611d0e8e242d979c62655c57,1,42.379
TMQ3,6165cc70337bed7476a20f97,1,18.555
TMQ3,61690cac90729702f4d563de,1,21.193
TMQ3,60fb690497b26a3c1c6b8c0b,1,29.785
TMQ3,60f8334891c71768b6719ef6,1,27.404
TMQ3,60f1f1d4ac991a259b83f603,1,24.101
TMQ3,5b16bc7644127b00013f7245,1,21.829
TMQ3,615f04836985bb3ce5815f3c,1,14.049
TMQ3,5f45772f6c74b91760652841,1,14.313
TMQ3,6107aa76ee9845023fb0cb80,1,10.833
TMQ3,6133d4312b2821322655a70d,1,18.373
TMQ3,5eab7843de4724150babfd6b,1,6.572
TMQ3,64eb55ead08d423f0081c8f5,1,18.525
TMQ3,5f7f6ea18b9c4a117d887a3f,1,5.928
TMQ3,612fa61dd0fc020053aa94dd,1,11.797
TMQ3,60e3b18d3d4205b4c52ada56,1,19.616
TMQ3,62d5cef0d9f0379a81a33cf1,1,10.666
TMQ3,6112aa865f237cf99d0b0094,1,51.965
TMQ3,5fbfe145e52a44000a9c2966,1,20.447
PCQ1,5fbbde667818f3dc301f6647,1,4.199
PCQ1,60c03680dc5dfe4723659602,1,51.207
PCQ1,5ebf2540dc45b2302a7118f9,1,8.309
PCQ1,5f24978b3b9626088ac0eeb7,1,7.523
PCQ1,5dc3dd5984799a2bf697cb17,1,9.79
PCQ1,604261cfffdadc107f6b29c2,1,8.861
PCQ1,5fc803acace3cd0fe2b214c5,1,10.126
PCQ1,5cb4adc019ee7300189e8547,1,14.943
PCQ1,5b3216e0a8327d0001001dc0,1,11.832
PCQ1,58dd0b15402260000102895b,1,18.14
PCQ1,5e569011c0486f03a51801b5,1,8.707
PCQ1,5d1f3c99608da700167a1391,1,7.617
PCQ1,5f6785ff73bbcf3923de77cc,1,9.209
PCQ1,60df2a263ca14a01eb3d4732,1,14.7
PCQ1,5f33e30b15e48023096678e4,1,14.399
PCQ1,5eaf44985f544b0009fd08b6,1,11.449
PCQ1,61183bece4c3e63512e3eb5d,1,17.773
PCQ1,611a78efa6c36a674dc40cc6,1,15.542
PCQ1,5e1f321074dfbe028c2fbb18,1,7.286
PCQ1,61413300c9d2346cfb3d9ca5,1,19.945
PCQ1,613284d37713a1645330938f,1,222.845
PCQ1,60d3acd071e98de7a42743ac,1,36.924
PCQ1,5a5110bb76d1c60001aaa059,1,11.447
PCQ1,5f8f7b6a2650711e2238f6d5,1,9.026
PCQ1,61690cac90729702f4d563de,0,24.779
PCQ1,5c49c9ebe02ead00019b0a5b,1,19.365
PCQ1,5f1caf052171f856a1e484d2,1,28.434
PCQ1,60f8334891c71768b6719ef6,1,30.754
PCQ1,6158031479297ac1c777b5dc,1,20.345
PCQ1,615f04836985bb3ce5815f3c,0,37.303
PCQ1,613d0ef50abfe24aa600bc84,1,77.601
PCQ1,6141375df579b5d078fe12dc,1,41.885
PCQ1,613e868f4d6c157238b8fd87,0,125.866
PCQ1,61053334bb5ec9d6f2918ba1,0,33.8
PCQ1,5bf725d2120df400011a6dca,1,21.665
PCQ1,61176ed28c8935138ab6a64b,0,21.419
PCQ1,613a6f333eacb2c4641d0540,1,12.657
PCQ1,614397e06d85fcb10c7c9087,0,78.367
PCQ1,60b94f837bfda8b1977feef0,1,29.476
PCQ1,5bdf91dbb32fa800012ea282,1,21.26
PCQ1,648b962b8fdb1fa686213ac1,1,22.357
PCQ2,5fbbde667818f3dc301f6647,1,12.569
PCQ2,60c03680dc5dfe4723659602,0,9.174
PCQ2,5ebf2540dc45b2302a7118f9,1,12.057
PCQ2,5f24978b3b9626088ac0eeb7,1,9.651
PCQ2,5dc3dd5984799a2bf697cb17,1,8.503
PCQ2,604261cfffdadc107f6b29c2,1,19.879
PCQ2,5fc803acace3cd0fe2b214c5,1,10.739
PCQ2,5cb4adc019ee7300189e8547,1,14.584
PCQ2,5b3216e0a8327d0001001dc0,1,13.014
PCQ2,58dd0b15402260000102895b,1,13.229
PCQ2,5e569011c0486f03a51801b5,1,7.304
PCQ2,5d1f3c99608da700167a1391,1,12.129
PCQ2,5f6785ff73bbcf3923de77cc,1,13.126
PCQ2,60df2a263ca14a01eb3d4732,1,16.369
PCQ2,5f33e30b15e48023096678e4,1,19.656
PCQ2,5eaf44985f544b0009fd08b6,1,10.202
PCQ2,61183bece4c3e63512e3eb5d,1,19.44
PCQ2,611a78efa6c36a674dc40cc6,1,9.511
PCQ2,5e1f321074dfbe028c2fbb18,1,8.934
PCQ2,61413300c9d2346cfb3d9ca5,1,87.301
PCQ2,613284d37713a1645330938f,1,19.566
PCQ2,60d3acd071e98de7a42743ac,1,12.123
PCQ2,5a5110bb76d1c60001aaa059,1,19.281
PCQ2,5f8f7b6a2650711e2238f6d5,1,12.514
PCQ2,61690cac90729702f4d563de,1,13.001
PCQ2,5c49c9ebe02ead00019b0a5b,1,14.813
PCQ2,5f1caf052171f856a1e484d2,1,14.539
PCQ2,60f8334891c71768b6719ef6,1,45.916
PCQ2,6158031479297ac1c777b5dc,1,25.096
PCQ2,615f04836985bb3ce5815f3c,1,14.138
PCQ2,613d0ef50abfe24aa600bc84,1,89.789
PCQ2,6141375df579b5d078fe12dc,0,32.924
PCQ2,613e868f4d6c157238b8fd87,1,30.003
PCQ2,61053334bb5ec9d6f2918ba1,1,13.599
PCQ2,5bf725d2120df400011a6dca,1,12.299
PCQ2,61176ed28c8935138ab6a64b,1,18.605
PCQ2,613a6f333eacb2c4641d0540,1,55.767
PCQ2,614397e06d85fcb10c7c9087,1,32.855
PCQ2,60b94f837bfda8b1977feef0,1,80.701
PCQ2,5bdf91dbb32fa800012ea282,1,16.08
PCQ2,648b962b8fdb1fa686213ac1,1,14.801
SB100Q1,60db47093e2683c0a02d1541,1,46.711
SB100Q1,5f18348b01348e0716a1978a,1,17.74
SB100Q1,5f0b615844c42c2bc9b39df4,1,13.59
SB100Q1,604261cfffdadc107f6b29c2,1,18.944
SB100Q1,63469117956f3451ba159ff8,1,12.655
SB100Q1,5fc803acace3cd0fe2b214c5,0,13.514
SB100Q1,5cb4adc019ee7300189e8547,0,11.664
SB100Q1,6033f09832d8421272da43ac,0,18.658
SB100Q1,5b7a0bb43c13750001982223,1,71.548
SB100Q1,601a3f1c5ae80c23d4ce0f02,1,17.996
SB100Q1,5d6d82acab68f90001f53194,1,9.69
SB100Q1,5e3182adf6bb2315a48da619,1,24.898
SB100Q1,60d4477467e235cde30140a9,1,20.912
SB100Q1,5bddcde7072d980001a8a9cf,0,23.961
SB100Q1,6140ef6c6783290ec216b9cb,1,63.008
SB100Q1,629635e6104b144684c6e015,1,16.482
SB100Q1,6169e8a8311d269013eb73c7,1,47.175
SB100Q1,5d8a8df05722b400010ae948,1,15.999
SB100Q1,61413300c9d2346cfb3d9ca5,1,30.163
SB100Q1,64c9286ef7a221c5a8f1b8a1,1,28.171
SB100Q1,613284d37713a1645330938f,0,22.803
SB100Q1,60b7b5ce0da770969690168b,1,33.007
SB100Q1,6160c25a14f8a02a8b63f024,1,90.504
SB100Q1,5f8f7b6a2650711e2238f6d5,1,15.685
SB100Q1,6165cc70337bed7476a20f97,1,27.539
SB100Q1,5e8e38da572c650e2ede51c9,0,50.402
SB100Q1,611cecbdfd30c0b2cea5e0bc,1,26.506
SB100Q1,5b16bc7644127b00013f7245,1,34.877
SB100Q1,5ed7239e4aaed51a7d11e94e,1,23.813
SB100Q1,614b6e4a03ded5acfe2ef9b0,1,46.123
SB100Q1,60c3c8f790736ad8d329816b,1,163.398
SB100Q1,6133d4312b2821322655a70d,1,29.481
SB100Q1,61545919a17f1331cb7b33a7,1,98.239
SB100Q1,61053334bb5ec9d6f2918ba1,1,93.57
SB100Q1,5eab7843de4724150babfd6b,1,27.283
SB100Q1,5bf725d2120df400011a6dca,1,20.78
SB100Q1,60fb5516e04ddad82ee75e7f,0,15.709
SB100Q1,613d20af66c5431995b4cbdc,1,50.433
SB100Q1,5e0a095a54ff2329aa070d54,0,9.907
SB100Q1,6112aa865f237cf99d0b0094,0,31.462
SB100Q2,60db47093e2683c0a02d1541,1,19.833
SB100Q2,5f18348b01348e0716a1978a,1,11.523
SB100Q2,5f0b615844c42c2bc9b39df4,1,11.205
SB100Q2,604261cfffdadc107f6b29c2,1,21.831
SB100Q2,63469117956f3451ba159ff8,1,12.539
SB100Q2,5fc803acace3cd0fe2b214c5,1,11.58
SB100Q2,5cb4adc019ee7300189e8547,1,12.833
SB100Q2,6033f09832d8421272da43ac,1,11.696
SB100Q2,5b7a0bb43c13750001982223,1,21.675
SB100Q2,601a3f1c5ae80c23d4ce0f02,1,40.42
SB100Q2,5d6d82acab68f90001f53194,1,78.595
SB100Q2,5e3182adf6bb2315a48da619,1,11.19
SB100Q2,60d4477467e235cde30140a9,1,30.874
SB100Q2,5bddcde7072d980001a8a9cf,1,11.973
SB100Q2,6140ef6c6783290ec216b9cb,0,23.87
SB100Q2,629635e6104b144684c6e015,1,16.277
SB100Q2,6169e8a8311d269013eb73c7,1,15.609
SB100Q2,5d8a8df05722b400010ae948,1,13.678
SB100Q2,61413300c9d2346cfb3d9ca5,1,15.301
SB100Q2,64c9286ef7a221c5a8f1b8a1,1,21.762
SB100Q2,613284d37713a1645330938f,1,36.038
SB100Q2,60b7b5ce0da770969690168b,1,40.509
SB100Q2,6160c25a14f8a02a8b63f024,1,39.239
SB100Q2,5f8f7b6a2650711e2238f6d5,1,9.196
SB100Q2,6165cc70337bed7476a20f97,1,20.853
SB100Q2,5e8e38da572c650e2ede51c9,1,44.491
SB100Q2,611cecbdfd30c0b2cea5e0bc,1,31.941
SB100Q2,5b16bc7644127b00013f7245,1,21.556
SB100Q2,5ed7239e4aaed51a7d11e94e,1,94.669
SB100Q2,614b6e4a03ded5acfe2ef9b0,0,14.894
SB100Q2,60c3c8f790736ad8d329816b,1,31.004
SB100Q2,6133d4312b2821322655a70d,1,49.502
SB100Q2,61545919a17f1331cb7b33a7,1,144.082
SB100Q2,61053334bb5ec9d6f2918ba1,1,37.903
SB100Q2,5eab7843de4724150babfd6b,0,6.945
SB100Q2,5bf725d2120df400011a6dca,1,45.302
SB100Q2,60fb5516e04ddad82ee75e7f,1,22.973
SB100Q2,613d20af66c5431995b4cbdc,1,24.764
SB100Q2,5e0a095a54ff2329aa070d54,1,11.681
SB100Q2,6112aa865f237cf99d0b0094,1,39.607
SB100Q3,60db47093e2683c0a02d1541,0,18.585
SB100Q3,5f18348b01348e0716a1978a,1,18.373
SB100Q3,5f0b615844c42c2bc9b39df4,1,31.496
SB100Q3,604261cfffdadc107f6b29c2,0,15.921
SB100Q3,63469117956f3451ba159ff8,1,21.26
SB100Q3,5fc803acace3cd0fe2b214c5,0,11.934
SB100Q3,5cb4adc019ee7300189e8547,0,17.702
SB100Q3,6033f09832d8421272da43ac,0,14.324
SB100Q3,5b7a0bb43c13750001982223,1,29.311
SB100Q3,601a3f1c5ae80c23d4ce0f02,0,18.25
SB100Q3,5d6d82acab68f90001f53194,1,37.24
SB100Q3,5e3182adf6bb2315a48da619,0,12.94
SB100Q3,60d4477467e235cde30140a9,0,19.637
SB100Q3,5bddcde7072d980001a8a9cf,0,32.341
SB100Q3,6140ef6c6783290ec216b9cb,1,21.618
SB100Q3,629635e6104b144684c6e015,1,17.969
SB100Q3,6169e8a8311d269013eb73c7,0,15.528
SB100Q3,5d8a8df05722b400010ae948,1,54.503
SB100Q3,61413300c9d2346cfb3d9ca5,0,45.696
SB100Q3,64c9286ef7a221c5a8f1b8a1,1,23.339
SB100Q3,613284d37713a1645330938f,0,35.556
SB100Q3,60b7b5ce0da770969690168b,1,18.481
SB100Q3,6160c25a14f8a02a8b63f024,0,14.831
SB100Q3,5f8f7b6a2650711e2238f6d5,1,13.69
SB100Q3,6165cc70337bed7476a20f97,0,27.658
SB100Q3,5e8e38da572c650e2ede51c9,0,20.905
SB100Q3,611cecbdfd30c0b2cea5e0bc,0,22.17
SB100Q3,5b16bc7644127b00013f7245,0,13.332
SB100Q3,5ed7239e4aaed51a7d11e94e,1,132.241
SB100Q3,614b6e4a03ded5acfe2ef9b0,0,18.695
SB100Q3,60c3c8f790736ad8d329816b,0,88.399
SB100Q3,6133d4312b2821322655a70d,1,56.785
SB100Q3,61545919a17f1331cb7b33a7,0,60.78
SB100Q3,61053334bb5ec9d6f2918ba1,0,19.893
SB100Q3,5eab7843de4724150babfd6b,1,14.002
SB100Q3,5bf725d2120df400011a6dca,1,48.13
SB100Q3,60fb5516e04ddad82ee75e7f,0,21.79
SB100Q3,613d20af66c5431995b4cbdc,0,22.683
SB100Q3,5e0a095a54ff2329aa070d54,1,12.648
SB100Q3,6112aa865f237cf99d0b0094,0,101.082
BCQ3,5f18348b01348e0716a1978a,0,14.888
BCQ3,5f0b615844c42c2bc9b39df4,1,24.57
BCQ3,5eac9ad77c0fb830e457d0c6,1,24.644
BCQ3,5f315af6d221ae0e7843dc13,1,18.493
BCQ3,613a3fa3cd445d55f2e1a486,1,24.967
BCQ3,60309b6162da62f3898324d4,1,46.092
BCQ3,6166a03f5063db088c458b73,1,22.774
BCQ3,616f94cd9cd003d37c9db38c,0,13.131
BCQ3,5b7a0bb43c13750001982223,1,22.829
BCQ3,601a3f1c5ae80c23d4ce0f02,1,35.352
BCQ3,5d6d82acab68f90001f53194,1,26.014
BCQ3,60df2a263ca14a01eb3d4732,1,16.059
BCQ3,60d4477467e235cde30140a9,0,15.878
BCQ3,5d0aa9aa5047d20018b8490d,1,24.955
BCQ3,5f33e30b15e48023096678e4,1,32.314
BCQ3,6134d21dcb8ab807bad2df99,1,37.203
BCQ3,5ef0b54037a90c618ad9e97f,1,21.817
BCQ3,6154b3a7e4bc93e1ce93c6bc,0,16.651
BCQ3,61645f61082ddd043101a1e6,0,27.403
BCQ3,608c64e14968cdd8dcbe1be4,1,25.8
BCQ3,60f18f433a08db69fcadb70d,1,68.066
BCQ3,5d1cd7cc2d5a8a00010f09ae,1,90.193
BCQ3,6160c25a14f8a02a8b63f024,1,18.891
BCQ3,61572b39d8a0be3869ccd5ae,1,12.805
BCQ3,5e8e38da572c650e2ede51c9,1,46.009
BCQ3,60be61231b34e6b2bf1e76ab,0,33.596
BCQ3,60f1f1d4ac991a259b83f603,1,46.39
BCQ3,5fec281aeae543d80d09fbc0,1,52.604
BCQ3,60c3c8f790736ad8d329816b,1,144.058
BCQ3,60decd2097f9a85cd3a908b0,0,38.05
BCQ3,6141375df579b5d078fe12dc,1,22.357
BCQ3,61545919a17f1331cb7b33a7,0,28.897
BCQ3,6480fdb35359bd308df67b77,1,32.08
BCQ3,64eb55ead08d423f0081c8f5,1,92.309
BCQ3,5f7f6ea18b9c4a117d887a3f,1,79.0
BCQ3,60fb5516e04ddad82ee75e7f,0,91.971
BCQ3,610d73cf15869b837eff907e,1,35.905
BCQ3,613d20af66c5431995b4cbdc,1,98.931
BCQ3,5bdf91dbb32fa800012ea282,1,36.418
BCQ3,5fbfe145e52a44000a9c2966,1,52.254
BCQ4,5f18348b01348e0716a1978a,1,18.172
BCQ4,5f0b615844c42c2bc9b39df4,1,35.741
BCQ4,5eac9ad77c0fb830e457d0c6,1,11.785
BCQ4,5f315af6d221ae0e7843dc13,1,14.885
BCQ4,613a3fa3cd445d55f2e1a486,1,66.693
BCQ4,60309b6162da62f3898324d4,1,38.288
BCQ4,6166a03f5063db088c458b73,1,20.35
BCQ4,616f94cd9cd003d37c9db38c,1,18.68
BCQ4,5b7a0bb43c13750001982223,1,16.329
BCQ4,601a3f1c5ae80c23d4ce0f02,1,26.471
BCQ4,5d6d82acab68f90001f53194,1,11.006
BCQ4,60df2a263ca14a01eb3d4732,1,42.841
BCQ4,60d4477467e235cde30140a9,1,24.372
BCQ4,5d0aa9aa5047d20018b8490d,1,18.774
BCQ4,5f33e30b15e48023096678e4,1,18.718
BCQ4,6134d21dcb8ab807bad2df99,1,42.323
BCQ4,5ef0b54037a90c618ad9e97f,1,26.394
BCQ4,6154b3a7e4bc93e1ce93c6bc,1,13.293
BCQ4,61645f61082ddd043101a1e6,1,33.385
BCQ4,608c64e14968cdd8dcbe1be4,1,43.26
BCQ4,60f18f433a08db69fcadb70d,1,26.043
BCQ4,5d1cd7cc2d5a8a00010f09ae,1,11.745
BCQ4,6160c25a14f8a02a8b63f024,1,28.149
BCQ4,61572b39d8a0be3869ccd5ae,1,107.837
BCQ4,5e8e38da572c650e2ede51c9,1,26.304
BCQ4,60be61231b34e6b2bf1e76ab,1,53.048
BCQ4,60f1f1d4ac991a259b83f603,1,78.579
BCQ4,5fec281aeae543d80d09fbc0,1,22.992
BCQ4,60c3c8f790736ad8d329816b,1,52.486
BCQ4,60decd2097f9a85cd3a908b0,1,43.673
BCQ4,6141375df579b5d078fe12dc,1,23.706
BCQ4,61545919a17f1331cb7b33a7,1,74.885
BCQ4,6480fdb35359bd308df67b77,1,33.909
BCQ4,64eb55ead08d423f0081c8f5,1,93.941
BCQ4,5f7f6ea18b9c4a117d887a3f,1,87.752
BCQ4,60fb5516e04ddad82ee75e7f,0,22.571
BCQ4,610d73cf15869b837eff907e,1,27.154
BCQ4,613d20af66c5431995b4cbdc,0,46.715
BCQ4,5bdf91dbb32fa800012ea282,1,30.129
BCQ4,5fbfe145e52a44000a9c2966,1,43.655
